order_id,date,book,author,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,book_format,rating
ORD-10605,2023-08-24,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,15.0,15.0,Collector,Credit Card,Male,18-25,Hardcover,4
ORD-10606,2023-08-24,The Da Vinci Code,Dan Brown,Thriller,1,22.88,22.88,Collector,Credit Card,Male,18-25,Hardcover,4
ORD-10607,2023-08-24,Pride and Prejudice,Jane Austen,Classic,1,16.4,16.4,Collector,Credit Card,Male,18-25,Hardcover,4
ORD-10608,2023-08-24,Brave New World,Aldous Huxley,Dystopian,2,19.22,38.44,Collector,Credit Card,Male,18-25,Hardcover,4
ORD-10609,2023-08-24,The Martian,Andy Weir,Science Fiction,1,13.51,13.51,Regular,Credit Card,Female,18-25,Paperback,4
ORD-10610,2023-08-24,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,16.18,16.18,Regular,Credit Card,Female,18-25,Paperback,4
ORD-10611,2023-08-24,The Shining,Stephen King,Horror,1,13.37,13.37,Regular,Credit Card,Female,18-25,Paperback,4
ORD-10612,2023-08-24,It,Stephen King,Horror,1,18.43,18.43,Regular,Credit Card,Female,18-25,Paperback,4
ORD-10613,2023-08-24,Brave New World,Aldous Huxley,Dystopian,1,13.0,13.0,Regular,Credit Card,Female,18-25,Paperback,4
ORD-10614,2023-08-24,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,26.18,26.18,Student,Credit Card,Female,46-55,Hardcover,4
ORD-10615,2023-08-24,The Kite Runner,Khaled Hosseini,Fiction,1,14.15,14.15,Teacher,Cach,Female,"26,35",Paperback,4
ORD-10616,2023-08-25,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,15.55,15.55,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-10617,2023-08-25,Pride and Prejudice,Jane Austen,Classic,1,16.91,16.91,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-10618,2023-08-25,The Handmaid's Tale,Margaret Atwood,Dystopian,1,20.04,20.04,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-10619,2023-08-25,The Kite Runner,Khaled Hosseini,Fiction,1,20.36,20.36,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-10620,2023-08-25,To Kill a Mockingbird,Harper Lee,Classic,1,20.83,20.83,Regular,Debit Card,Female,46-55,Hardcover,5
ORD-10621,2023-08-25,Pride and Prejudice,Jane Austen,Classic,2,12.4,24.79,Student,Credit Card,Male,"26,35",Paperback,3
ORD-10622,2023-08-25,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,14.94,14.94,Regular,Debit Card,Male,46-55,E-book,3
ORD-10623,2023-08-25,The Stand,Stephen King,Horror,1,15.1,15.1,Regular,Debit Card,Male,46-55,E-book,3
ORD-10624,2023-08-25,The Da Vinci Code,Dan Brown,Thriller,1,11.91,11.91,Regular,Debit Card,Male,46-55,E-book,3
ORD-10625,2023-08-25,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,2,12.22,24.44,Regular,Debit Card,Male,46-55,E-book,3
ORD-10626,2023-08-25,Gone Girl,Gillian Flynn,Thriller,1,11.28,11.28,Teacher,Paypal,Male,46-55,E-book,5
ORD-10627,2023-08-25,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,15.91,15.91,Teacher,Paypal,Male,46-55,E-book,5
ORD-10628,2023-08-25,The Handmaid's Tale,Margaret Atwood,Dystopian,1,20.4,20.4,Regular,Paypal,Female,18-25,Hardcover,4
ORD-10629,2023-08-25,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,15.27,15.27,Regular,Paypal,Female,18-25,Hardcover,4
ORD-10630,2023-08-25,1984,George Orwell,Dystopian,2,17.66,35.32,Regular,Paypal,Female,18-25,Hardcover,4
ORD-10631,2023-08-25,The Fault in Our Stars,John Green,Young Adult,1,17.98,17.98,Regular,Paypal,Female,18-25,Hardcover,4
ORD-10632,2023-08-25,To Kill a Mockingbird,Harper Lee,Classic,1,22.96,22.96,Student,Cach,Male,18-25,Hardcover,4
ORD-10633,2023-08-25,The Book Thief,Markus Zusak,Historical Fiction,1,21.63,21.63,Student,Cach,Male,18-25,Hardcover,4
ORD-10634,2023-08-25,To Kill a Mockingbird,Harper Lee,Classic,1,11.97,11.97,Collector,Debit Card,Female,18-25,E-book,4
ORD-10635,2023-08-25,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,14.43,14.43,Collector,Debit Card,Female,18-25,E-book,4
ORD-10636,2023-08-25,The Da Vinci Code,Dan Brown,Thriller,1,12.28,12.28,Collector,Debit Card,Female,18-25,E-book,4
ORD-10637,2023-08-25,The Kite Runner,Khaled Hosseini,Fiction,1,12.81,12.81,Regular,Paypal,Male,36-45,Paperback,5
ORD-10638,2023-08-25,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,19.88,19.88,Regular,Paypal,Male,36-45,Paperback,5
ORD-10639,2023-08-25,The Alchemist,Paulo Coelho,Fiction,1,12.67,12.67,Regular,Paypal,Male,36-45,Paperback,5
ORD-10640,2023-08-25,The Fault in Our Stars,John Green,Young Adult,1,12.42,12.42,Regular,Paypal,Male,36-45,Paperback,5
ORD-10641,2023-08-25,The Book Thief,Markus Zusak,Historical Fiction,1,13.91,13.91,Regular,Paypal,Male,36-45,Paperback,5
ORD-10642,2023-08-25,1984,George Orwell,Dystopian,1,10.49,10.49,Regular,Paypal,Female,18-25,Paperback,5
ORD-10643,2023-08-25,Gone Girl,Gillian Flynn,Thriller,1,15.41,15.41,Regular,Paypal,Female,18-25,Paperback,5
ORD-10644,2023-08-25,Gone Girl,Gillian Flynn,Thriller,1,21.73,21.73,Regular,Credit Card,Female,56+,Hardcover,4
ORD-10645,2023-08-25,The Little Prince,Antoine de Saint-Exupéry,Fiction,3,16.46,49.38,Regular,Credit Card,Female,56+,Hardcover,4
ORD-10646,2023-08-25,The Great Gatsby,F. Scott Fitzgerald,Classic,3,21.22,63.65,Regular,Credit Card,Female,56+,Hardcover,4
ORD-10647,2023-08-25,It,Stephen King,Horror,1,24.34,24.34,Regular,Debit Card,Female,36-45,Hardcover,5
ORD-10648,2023-08-25,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,25.1,25.1,Regular,Debit Card,Female,36-45,Hardcover,5
ORD-10649,2023-08-26,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,21.82,21.82,Collector,Credit Card,Female,"26,35",Hardcover,5
ORD-10650,2023-08-26,The Book Thief,Markus Zusak,Historical Fiction,1,21.41,21.41,Collector,Credit Card,Female,"26,35",Hardcover,5
ORD-10651,2023-08-26,The Kite Runner,Khaled Hosseini,Fiction,1,21.14,21.14,Collector,Credit Card,Female,"26,35",Hardcover,5
ORD-10652,2023-08-26,To Kill a Mockingbird,Harper Lee,Classic,1,20.3,20.3,Collector,Credit Card,Female,"26,35",Hardcover,5
ORD-10653,2023-08-26,Brave New World,Aldous Huxley,Dystopian,1,18.86,18.86,Collector,Credit Card,Female,"26,35",Hardcover,5
ORD-10654,2023-08-26,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,15.7,15.7,Student,Debit Card,Female,56+,Hardcover,5
ORD-10655,2023-08-26,The Alchemist,Paulo Coelho,Fiction,1,20.9,20.9,Student,Debit Card,Female,56+,Hardcover,5
ORD-10656,2023-08-26,The Book Thief,Markus Zusak,Historical Fiction,3,20.54,61.61,Student,Debit Card,Female,56+,Hardcover,5
ORD-10657,2023-08-26,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,18.31,18.31,Teacher,Debit Card,Male,46-55,Paperback,3
ORD-10658,2023-08-26,1984,George Orwell,Dystopian,1,11.71,11.71,Teacher,Debit Card,Male,46-55,Paperback,3
ORD-10659,2023-08-26,The Catcher in the Rye,J.D. Salinger,Classic,1,14.81,14.81,Teacher,Debit Card,Male,46-55,Paperback,3
ORD-10660,2023-08-26,It,Stephen King,Horror,1,19.51,19.51,Teacher,Debit Card,Male,46-55,Paperback,3
ORD-10661,2023-08-26,The Da Vinci Code,Dan Brown,Thriller,1,13.88,13.88,Student,Credit Card,Male,18-25,Paperback,5
ORD-10662,2023-08-26,The Hobbit,J.R.R. Tolkien,Fantasy,1,15.53,15.53,Student,Credit Card,Male,18-25,Paperback,5
ORD-10663,2023-08-26,The Martian,Andy Weir,Science Fiction,1,13.73,13.73,Student,Credit Card,Male,18-25,Paperback,5
ORD-10664,2023-08-26,The Alchemist,Paulo Coelho,Fiction,3,12.72,38.15,Student,Credit Card,Male,18-25,Paperback,5
ORD-10665,2023-08-26,The Fault in Our Stars,John Green,Young Adult,1,13.83,13.83,Student,Credit Card,Male,18-25,Paperback,5
ORD-10666,2023-08-26,The Great Gatsby,F. Scott Fitzgerald,Classic,1,21.0,21.0,Collector,Credit Card,Male,46-55,Hardcover,3
ORD-10667,2023-08-26,The Handmaid's Tale,Margaret Atwood,Dystopian,1,10.72,10.72,Teacher,Paypal,Male,46-55,E-book,4
ORD-10668,2023-08-26,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,11.81,11.81,Teacher,Paypal,Male,46-55,E-book,4
ORD-10669,2023-08-26,The Martian,Andy Weir,Science Fiction,1,12.18,12.18,Teacher,Paypal,Male,46-55,E-book,4
ORD-10670,2023-08-26,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,15.32,15.32,Teacher,Paypal,Male,46-55,E-book,4
ORD-10671,2023-08-26,The Alchemist,Paulo Coelho,Fiction,1,9.66,9.66,Teacher,Paypal,Male,46-55,E-book,4
ORD-10672,2023-08-26,The Great Gatsby,F. Scott Fitzgerald,Classic,1,14.09,14.09,Regular,Credit Card,Female,18-25,Paperback,5
ORD-10673,2023-08-26,1984,George Orwell,Dystopian,1,10.46,10.46,Collector,Credit Card,Male,36-45,Paperback,3
ORD-10674,2023-08-26,The Da Vinci Code,Dan Brown,Thriller,1,15.79,15.79,Collector,Credit Card,Male,36-45,Paperback,3
ORD-10675,2023-08-26,The Handmaid's Tale,Margaret Atwood,Dystopian,1,13.65,13.65,Collector,Credit Card,Male,36-45,Paperback,3
ORD-10676,2023-08-26,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,21.25,21.25,Collector,Cach,Female,18-25,Paperback,4
ORD-10677,2023-08-26,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,18.29,18.29,Regular,Credit Card,Female,"26,35",Paperback,4
ORD-10678,2023-08-26,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.72,10.72,Student,Credit Card,Male,56+,Paperback,5
ORD-10679,2023-08-26,The Hunger Games,Suzanne Collins,Young Adult,1,13.34,13.34,Student,Credit Card,Male,56+,Paperback,5
ORD-10680,2023-08-26,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,23.59,23.59,Teacher,Credit Card,Female,56+,Hardcover,3
ORD-10681,2023-08-26,The Shining,Stephen King,Horror,1,18.7,18.7,Regular,Debit Card,Female,36-45,Hardcover,3
ORD-10682,2023-08-26,The Da Vinci Code,Dan Brown,Thriller,1,23.34,23.34,Regular,Debit Card,Female,36-45,Hardcover,3
ORD-10683,2023-08-26,The Catcher in the Rye,J.D. Salinger,Classic,1,19.74,19.74,Collector,Debit Card,Male,46-55,Hardcover,3
ORD-10684,2023-08-26,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,24.12,24.12,Collector,Debit Card,Male,46-55,Hardcover,3
ORD-10685,2023-08-26,The Great Gatsby,F. Scott Fitzgerald,Classic,1,12.63,12.63,Regular,Credit Card,Male,46-55,Paperback,3
ORD-10686,2023-08-26,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,17.26,17.26,Regular,Credit Card,Male,46-55,Paperback,3
ORD-10687,2023-08-26,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.65,9.65,Regular,Credit Card,Male,46-55,Paperback,3
ORD-10688,2023-08-26,The Stand,Stephen King,Horror,1,21.04,21.04,Regular,Credit Card,Male,46-55,Paperback,3
ORD-10689,2023-08-26,The Kite Runner,Khaled Hosseini,Fiction,2,13.4,26.81,Regular,Credit Card,Male,46-55,Paperback,3
ORD-10690,2023-08-26,Brave New World,Aldous Huxley,Dystopian,1,10.43,10.43,Regular,Debit Card,Female,18-25,E-book,5
ORD-10691,2023-08-26,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,11.73,11.73,Regular,Debit Card,Female,18-25,E-book,5
ORD-10692,2023-08-26,1984,George Orwell,Dystopian,1,8.65,8.65,Regular,Debit Card,Female,18-25,E-book,5
ORD-10693,2023-08-26,The Hunger Games,Suzanne Collins,Young Adult,1,11.07,11.07,Regular,Debit Card,Female,18-25,E-book,5
ORD-10694,2023-08-26,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,12.38,12.38,Regular,Debit Card,Female,18-25,E-book,5
ORD-10695,2023-08-26,The Alchemist,Paulo Coelho,Fiction,1,12.0,12.0,Teacher,Credit Card,Male,36-45,Paperback,5
ORD-10696,2023-08-26,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.65,11.65,Teacher,Credit Card,Male,36-45,Paperback,5
ORD-10697,2023-08-26,The Stand,Stephen King,Horror,2,18.87,37.73,Teacher,Credit Card,Male,"26,35",Paperback,4
ORD-10698,2023-08-27,The Handmaid's Tale,Margaret Atwood,Dystopian,1,12.88,12.88,Teacher,Credit Card,Male,56+,Paperback,5
ORD-10699,2023-08-27,The Great Gatsby,F. Scott Fitzgerald,Classic,1,11.91,11.91,Teacher,Credit Card,Male,56+,Paperback,5
ORD-10700,2023-08-27,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,19.84,19.84,Teacher,Credit Card,Male,56+,Paperback,5
ORD-10701,2023-08-27,Brave New World,Aldous Huxley,Dystopian,2,10.85,21.7,Teacher,Credit Card,Male,56+,Paperback,5
ORD-10702,2023-08-27,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.76,17.76,Teacher,Credit Card,Male,56+,Paperback,5
ORD-10703,2023-08-27,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,19.01,19.01,Teacher,Paypal,Male,36-45,Paperback,4
ORD-10704,2023-08-27,The Road,Cormac McCarthy,Post-Apocalyptic,1,12.66,12.66,Regular,Paypal,Male,"26,35",Paperback,4
ORD-10705,2023-08-27,The Stand,Stephen King,Horror,1,21.68,21.68,Regular,Paypal,Male,"26,35",Paperback,4
ORD-10706,2023-08-27,The Chronicles of Narnia,C.S. Lewis,Fantasy,2,15.58,31.17,Regular,Paypal,Male,"26,35",Paperback,4
ORD-10707,2023-08-27,Brave New World,Aldous Huxley,Dystopian,1,11.27,11.27,Regular,Paypal,Male,"26,35",Paperback,4
ORD-10708,2023-08-27,The Catcher in the Rye,J.D. Salinger,Classic,1,13.78,13.78,Regular,Paypal,Male,"26,35",Paperback,4
ORD-10709,2023-08-27,It,Stephen King,Horror,3,16.22,48.66,Student,Debit Card,Male,46-55,Paperback,4
ORD-10710,2023-08-27,Pride and Prejudice,Jane Austen,Classic,1,11.41,11.41,Student,Debit Card,Male,46-55,Paperback,4
ORD-10711,2023-08-27,The Alchemist,Paulo Coelho,Fiction,1,12.7,12.7,Student,Debit Card,Male,46-55,Paperback,4
ORD-10712,2023-08-27,The Da Vinci Code,Dan Brown,Thriller,1,16.15,16.15,Student,Debit Card,Male,46-55,Paperback,4
ORD-10713,2023-08-27,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,20.84,20.84,Student,Debit Card,Male,46-55,Paperback,4
ORD-10714,2023-08-27,The Shining,Stephen King,Horror,1,20.13,20.13,Teacher,Paypal,Male,"26,35",Hardcover,3
ORD-10715,2023-08-27,The Fault in Our Stars,John Green,Young Adult,1,18.42,18.42,Teacher,Paypal,Male,"26,35",Hardcover,3
ORD-10716,2023-08-27,The Road,Cormac McCarthy,Post-Apocalyptic,2,19.28,38.56,Teacher,Paypal,Male,"26,35",Hardcover,3
ORD-10717,2023-08-27,The Kite Runner,Khaled Hosseini,Fiction,1,18.22,18.22,Teacher,Paypal,Male,"26,35",Hardcover,3
ORD-10718,2023-08-27,Brave New World,Aldous Huxley,Dystopian,1,16.26,16.26,Regular,Credit Card,Female,46-55,Hardcover,3
ORD-10719,2023-08-27,The Kite Runner,Khaled Hosseini,Fiction,1,17.56,17.56,Regular,Credit Card,Female,46-55,Hardcover,3
ORD-10720,2023-08-27,The Shining,Stephen King,Horror,1,12.03,12.03,Regular,Credit Card,Male,"26,35",Paperback,5
ORD-10721,2023-08-27,The Hunger Games,Suzanne Collins,Young Adult,1,14.15,14.15,Regular,Credit Card,Male,"26,35",Paperback,5
ORD-10722,2023-08-27,The Hunger Games,Suzanne Collins,Young Adult,1,14.46,14.46,Student,Paypal,Male,"26,35",Paperback,5
ORD-10723,2023-08-27,The Alchemist,Paulo Coelho,Fiction,1,11.82,11.82,Student,Paypal,Male,"26,35",Paperback,5
ORD-10724,2023-08-27,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.67,16.67,Student,Paypal,Male,"26,35",Paperback,5
ORD-10725,2023-08-27,To Kill a Mockingbird,Harper Lee,Classic,1,21.74,21.74,Regular,Credit Card,Female,18-25,Hardcover,3
ORD-10726,2023-08-27,Gone Girl,Gillian Flynn,Thriller,3,22.16,66.48,Regular,Credit Card,Female,18-25,Hardcover,3
ORD-10727,2023-08-27,The Fault in Our Stars,John Green,Young Adult,1,21.15,21.15,Regular,Credit Card,Female,18-25,Hardcover,3
ORD-10728,2023-08-27,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,24.16,24.16,Regular,Credit Card,Female,18-25,Hardcover,3
ORD-10729,2023-08-27,The Catcher in the Rye,J.D. Salinger,Classic,1,22.24,22.24,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-10730,2023-08-27,It,Stephen King,Horror,1,28.91,28.91,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-10731,2023-08-27,The Stand,Stephen King,Horror,1,31.01,31.01,Regular,Credit Card,Male,18-25,Hardcover,4
ORD-10732,2023-08-27,The Martian,Andy Weir,Science Fiction,1,13.73,13.73,Teacher,Credit Card,Female,56+,Paperback,5
ORD-10733,2023-08-27,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.25,16.25,Teacher,Credit Card,Female,56+,Paperback,5
ORD-10734,2023-08-27,The Great Gatsby,F. Scott Fitzgerald,Classic,1,13.46,13.46,Teacher,Credit Card,Female,56+,Paperback,5
ORD-10735,2023-08-27,The Alchemist,Paulo Coelho,Fiction,3,13.24,39.71,Regular,Credit Card,Female,18-25,Paperback,5
ORD-10736,2023-08-27,1984,George Orwell,Dystopian,1,10.69,10.69,Regular,Credit Card,Female,18-25,Paperback,5
ORD-10737,2023-08-27,The Martian,Andy Weir,Science Fiction,1,14.38,14.38,Regular,Credit Card,Female,18-25,Paperback,5
ORD-10738,2023-08-27,It,Stephen King,Horror,1,16.52,16.52,Regular,Credit Card,Female,18-25,Paperback,5
ORD-10739,2023-08-27,The Handmaid's Tale,Margaret Atwood,Dystopian,2,14.65,29.3,Regular,Credit Card,Female,18-25,Paperback,5
ORD-10740,2023-08-27,The Book Thief,Markus Zusak,Historical Fiction,1,12.95,12.95,Student,Credit Card,Male,18-25,Paperback,3
ORD-10741,2023-08-27,The Shining,Stephen King,Horror,1,12.26,12.26,Student,Credit Card,Male,18-25,Paperback,3
ORD-10742,2023-08-27,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.63,11.63,Student,Credit Card,Male,46-55,Paperback,4
ORD-10743,2023-08-27,The Alchemist,Paulo Coelho,Fiction,1,12.36,12.36,Student,Credit Card,Male,46-55,Paperback,4
ORD-10744,2023-08-27,The Hobbit,J.R.R. Tolkien,Fantasy,2,14.41,28.81,Student,Credit Card,Male,46-55,Paperback,4
ORD-10745,2023-08-27,The Alchemist,Paulo Coelho,Fiction,1,14.02,14.02,Student,Debit Card,Male,46-55,Paperback,3
ORD-10746,2023-08-27,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.26,16.26,Student,Debit Card,Male,46-55,Paperback,3
ORD-10747,2023-08-27,The Road,Cormac McCarthy,Post-Apocalyptic,1,10.8,10.8,Student,Debit Card,Male,46-55,Paperback,3
ORD-10748,2023-08-27,The Shining,Stephen King,Horror,1,13.04,13.04,Student,Debit Card,Male,46-55,Paperback,3
ORD-10749,2023-08-27,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,18.4,18.4,Student,Debit Card,Male,46-55,Paperback,3
ORD-10750,2023-08-27,The Shining,Stephen King,Horror,2,10.25,20.5,Regular,Paypal,Male,56+,E-book,5
ORD-10751,2023-08-27,The Hobbit,J.R.R. Tolkien,Fantasy,1,13.42,13.42,Regular,Paypal,Male,56+,E-book,5
ORD-10752,2023-08-27,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,12.88,12.88,Regular,Paypal,Male,56+,E-book,5
ORD-10753,2023-08-27,The Kite Runner,Khaled Hosseini,Fiction,1,10.61,10.61,Regular,Paypal,Male,56+,E-book,5
ORD-10754,2023-08-27,The Road,Cormac McCarthy,Post-Apocalyptic,1,9.13,9.13,Regular,Paypal,Male,56+,E-book,5
ORD-10755,2023-08-27,The Alchemist,Paulo Coelho,Fiction,1,11.14,11.14,Teacher,Debit Card,Male,"26,35",E-book,4
ORD-10756,2023-08-27,The Handmaid's Tale,Margaret Atwood,Dystopian,1,11.01,11.01,Teacher,Debit Card,Male,"26,35",E-book,4
ORD-10757,2023-08-27,The Catcher in the Rye,J.D. Salinger,Classic,1,10.32,10.32,Teacher,Debit Card,Male,"26,35",E-book,4
ORD-10758,2023-08-27,The Stand,Stephen King,Horror,1,17.31,17.31,Teacher,Debit Card,Male,"26,35",E-book,4
ORD-10759,2023-08-27,It,Stephen King,Horror,1,16.3,16.3,Regular,Credit Card,Female,18-25,Paperback,3
ORD-10760,2023-08-27,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.77,9.77,Regular,Credit Card,Female,18-25,Paperback,3
ORD-10761,2023-08-27,The Da Vinci Code,Dan Brown,Thriller,1,16.22,16.22,Regular,Credit Card,Female,18-25,Paperback,3
ORD-10762,2023-08-27,The Hobbit,J.R.R. Tolkien,Fantasy,1,14.57,14.57,Regular,Credit Card,Female,18-25,Paperback,3
ORD-10763,2023-08-27,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,15.69,15.69,Regular,Credit Card,Female,18-25,Paperback,3
ORD-10764,2023-08-28,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,29.49,29.49,Regular,Paypal,Female,36-45,Hardcover,5
ORD-10765,2023-08-28,The Fault in Our Stars,John Green,Young Adult,2,20.3,40.6,Regular,Paypal,Female,36-45,Hardcover,5
ORD-10766,2023-08-28,1984,George Orwell,Dystopian,1,16.48,16.48,Regular,Paypal,Female,36-45,Hardcover,5
ORD-10767,2023-08-28,The Catcher in the Rye,J.D. Salinger,Classic,1,20.96,20.96,Regular,Paypal,Female,36-45,Hardcover,5
ORD-10768,2023-08-28,The Hobbit,J.R.R. Tolkien,Fantasy,1,24.22,24.22,Regular,Paypal,Female,36-45,Hardcover,5
ORD-10769,2023-08-28,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.53,15.53,Regular,Credit Card,Female,56+,Paperback,4
ORD-10770,2023-08-28,It,Stephen King,Horror,1,19.69,19.69,Regular,Credit Card,Female,56+,Paperback,4
ORD-10771,2023-08-28,The Stand,Stephen King,Horror,1,19.83,19.83,Regular,Credit Card,Female,56+,Paperback,4
ORD-10772,2023-08-28,The Hunger Games,Suzanne Collins,Young Adult,1,12.96,12.96,Regular,Debit Card,Male,56+,Paperback,3
ORD-10773,2023-08-28,Brave New World,Aldous Huxley,Dystopian,3,11.01,33.04,Regular,Debit Card,Male,56+,Paperback,3
ORD-10774,2023-08-28,The Book Thief,Markus Zusak,Historical Fiction,1,13.3,13.3,Regular,Debit Card,Male,56+,Paperback,3
ORD-10775,2023-08-28,The Stand,Stephen King,Horror,1,18.56,18.56,Regular,Debit Card,Male,56+,Paperback,3
ORD-10776,2023-08-28,The Hobbit,J.R.R. Tolkien,Fantasy,2,23.27,46.55,Teacher,Credit Card,Female,56+,Hardcover,4
ORD-10777,2023-08-28,1984,George Orwell,Dystopian,1,15.97,15.97,Teacher,Credit Card,Female,56+,Hardcover,4
ORD-10778,2023-08-28,The Shining,Stephen King,Horror,1,19.73,19.73,Teacher,Credit Card,Female,56+,Hardcover,4
ORD-10779,2023-08-28,The Catcher in the Rye,J.D. Salinger,Classic,1,18.93,18.93,Teacher,Credit Card,Female,56+,Hardcover,4
ORD-10780,2023-08-28,The Hobbit,J.R.R. Tolkien,Fantasy,1,17.25,17.25,Regular,Credit Card,Male,46-55,Paperback,4
ORD-10781,2023-08-28,The Handmaid's Tale,Margaret Atwood,Dystopian,1,14.99,14.99,Regular,Credit Card,Male,46-55,Paperback,4
ORD-10782,2023-08-28,The Shining,Stephen King,Horror,1,11.96,11.96,Regular,Credit Card,Male,46-55,Paperback,4
ORD-10783,2023-08-28,Gone Girl,Gillian Flynn,Thriller,1,15.0,15.0,Regular,Credit Card,Male,46-55,Paperback,4
ORD-10784,2023-08-28,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,17.21,17.21,Regular,Debit Card,Female,56+,Paperback,5
ORD-10785,2023-08-28,The Hunger Games,Suzanne Collins,Young Adult,1,14.52,14.52,Regular,Debit Card,Female,56+,Paperback,5
ORD-10786,2023-08-28,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.42,10.42,Regular,Debit Card,Female,56+,Paperback,5
ORD-10787,2023-08-28,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.39,14.39,Regular,Debit Card,Female,56+,Paperback,5
ORD-10788,2023-08-28,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.12,15.12,Collector,Credit Card,Female,46-55,Paperback,3
